"Arn","AttachmentCount","CreateDate","DefaultVersionId","Description","IsAttachable","Path","PermissionsBoundaryUsageCount","PolicyId","PolicyName","UpdateDate"
"arn:aws:iam::aws:policy/AWSDirectConnectReadOnlyAccess","0","2/6/15 12:40:08 PM","v2",,"True","/","0","ANPAI23HZ27SI6FQMGNQ2","AWSDirectConnectReadOnlyAccess","8/15/18 12:28:44 PM"
"arn:aws:iam::aws:policy/AmazonGlacierReadOnlyAccess","0","2/6/15 12:40:27 PM","v2",,"True","/","0","ANPAI2D5NJKMU274MET4E","AmazonGlacierReadOnlyAccess","5/5/16 1:46:10 PM"
"arn:aws:iam::aws:policy/AWSMarketplaceFullAccess","0","2/11/15 11:21:45 AM","v3",,"True","/","0","ANPAI2DV5ULJSO2FYVPYG","AWSMarketplaceFullAccess","8/8/18 4:13:02 PM"
"arn:aws:iam::aws:policy/aws-service-role/ClientVPNServiceRolePolicy","0","12/10/18 3:20:25 PM","v2",,"True","/aws-service-role/","0","ANPAI2SV25KUCYQYS5N74","ClientVPNServiceRolePolicy","1/16/19 4:22:28 PM"
"arn:aws:iam::aws:policy/AWSSSODirectoryAdministrator","0","10/31/18 6:54:00 PM","v1",,"True","/","0","ANPAI2TCZRD7WRD5D2E2Q","AWSSSODirectoryAdministrator","10/31/18 6:54:00 PM"
"arn:aws:iam::aws:policy/AWSIoT1ClickReadOnlyAccess","0","5/11/18 4:49:24 PM","v1",,"True","/","0","ANPAI35VTLD3EBNY2JGXS","AWSIoT1ClickReadOnlyAccess","5/11/18 4:49:24 PM"
"arn:aws:iam::aws:policy/AutoScalingConsoleReadOnlyAccess","0","1/12/17 1:48:53 PM","v1",,"True","/","0","ANPAI3A7GDXOYQV3VUQMK","AutoScalingConsoleReadOnlyAccess","1/12/17 1:48:53 PM"
"arn:aws:iam::aws:policy/service-role/AmazonDMSRedshiftS3Role","0","4/20/16 12:05:56 PM","v1",,"True","/service-role/","0","ANPAI3CCUQ4U5WNC5F6B6","AmazonDMSRedshiftS3Role","4/20/16 12:05:56 PM"
"arn:aws:iam::aws:policy/service-role/AWSQuickSightListIAM","0","11/10/15 5:25:07 PM","v1",,"True","/service-role/","0","ANPAI3CH5UUWZN4EKGILO","AWSQuickSightListIAM","11/10/15 5:25:07 PM"
"arn:aws:iam::aws:policy/AWSHealthFullAccess","0","12/6/16 6:30:31 AM","v1",,"True","/","0","ANPAI3CUMPCPEUPCSXC4Y","AWSHealthFullAccess","12/6/16 6:30:31 AM"
"arn:aws:iam::aws:policy/AlexaForBusinessGatewayExecution","0","11/30/17 10:47:19 AM","v1",,"True","/","0","ANPAI3LZ7YP7KHLG4DT2Q","AlexaForBusinessGatewayExecution","11/30/17 10:47:19 AM"
"arn:aws:iam::aws:policy/AmazonElasticTranscoder_ReadOnlyAccess","0","6/7/18 4:09:56 PM","v1",,"True","/","0","ANPAI3R3CR6KVEWD4DPFY","AmazonElasticTranscoder_ReadOnlyAccess","6/7/18 4:09:56 PM"
"arn:aws:iam::aws:policy/AmazonRDSFullAccess","0","2/6/15 12:40:52 PM","v6",,"True","/","0","ANPAI3R4QMOG6Q5A4VWVG","AmazonRDSFullAccess","4/9/18 12:42:48 PM"
"arn:aws:iam::aws:policy/job-function/SupportUser","0","11/10/16 11:21:53 AM","v2",,"True","/job-function/","0","ANPAI3V4GSSN5SJY3P2RO","SupportUser","5/17/17 6:11:51 PM"
"arn:aws:iam::aws:policy/AmazonEC2FullAccess","0","2/6/15 12:40:15 PM","v5",,"True","/","0","ANPAI3VAJF5ZCRZ7MCQE6","AmazonEC2FullAccess","11/26/18 8:16:56 PM"
"arn:aws:iam::aws:policy/SecretsManagerReadWrite","0","4/4/18 1:05:29 PM","v2",,"True","/","0","ANPAI3VG7CI5BIQZQ6G2E","SecretsManagerReadWrite","5/3/18 3:02:35 PM"
"arn:aws:iam::aws:policy/service-role/AWSIoTThingsRegistration","0","12/1/17 2:21:52 PM","v1",,"True","/service-role/","0","ANPAI3YQXTC5XAEVTJNEU","AWSIoTThingsRegistration","12/1/17 2:21:52 PM"
"arn:aws:iam::aws:policy/AmazonDocDBReadOnlyAccess","0","1/9/19 2:30:28 PM","v1",,"True","/","0","ANPAI477RMVACLTLWY5RQ","AmazonDocDBReadOnlyAccess","1/9/19 2:30:28 PM"
"arn:aws:iam::aws:policy/AWSElasticBeanstalkReadOnlyAccess","0","2/6/15 12:40:19 PM","v1",,"True","/","0","ANPAI47KNGXDAXFD4SDHG","AWSElasticBeanstalkReadOnlyAccess","2/6/15 12:40:19 PM"
"arn:aws:iam::aws:policy/AmazonMQApiFullAccess","0","12/18/18 2:31:31 PM","v1",,"True","/","0","ANPAI4CMO533EBV3L2GW4","AmazonMQApiFullAccess","12/18/18 2:31:31 PM"
"arn:aws:iam::aws:policy/AWSElementalMediaStoreReadOnly","0","3/8/18 1:48:22 PM","v1",,"True","/","0","ANPAI4EFXRATQYOFTAEFM","AWSElementalMediaStoreReadOnly","3/8/18 1:48:22 PM"
"arn:aws:iam::aws:policy/AWSCertificateManagerReadOnly","0","1/21/16 11:07:33 AM","v2",,"True","/","0","ANPAI4GSWX6S4MESJ3EWC","AWSCertificateManagerReadOnly","4/21/16 10:08:16 AM"
"arn:aws:iam::aws:policy/service-role/AWSQuicksightAthenaAccess","0","12/8/16 8:31:03 PM","v4",,"True","/service-role/","0","ANPAI4JB77JXFQXDWNRPM","AWSQuicksightAthenaAccess","8/7/18 3:24:55 PM"
"arn:aws:iam::aws:policy/AWSCloudMapRegisterInstanceAccess","0","11/28/18 6:04:57 PM","v1",,"True","/","0","ANPAI4P5Z5HXVWJ75WQBC","AWSCloudMapRegisterInstanceAccess","11/28/18 6:04:57 PM"
"arn:aws:iam::aws:policy/AWSMarketplaceImageBuildFullAccess","0","7/31/18 6:29:49 PM","v2",,"True","/","0","ANPAI4QBMJWC3BNHBHN6I","AWSMarketplaceImageBuildFullAccess","8/8/18 4:11:59 PM"
"arn:aws:iam::aws:policy/AWSCodeCommitPowerUser","0","7/9/15 12:06:49 PM","v4",,"True","/","0","ANPAI4UIINUVGB5SEC57G","AWSCodeCommitPowerUser","11/20/17 2:02:27 PM"
"arn:aws:iam::aws:policy/AWSCodeCommitFullAccess","0","7/9/15 12:02:19 PM","v2",,"True","/","0","ANPAI4VCZ3XPIZLQ5NZV2","AWSCodeCommitFullAccess","11/20/17 2:04:31 PM"
"arn:aws:iam::aws:policy/IAMSelfManageServiceSpecificCredentials","0","12/22/16 11:25:18 AM","v1",,"True","/","0","ANPAI4VT74EMXK2PMQJM2","IAMSelfManageServiceSpecificCredentials","12/22/16 11:25:18 AM"
"arn:aws:iam::aws:policy/aws-service-role/AmazonEMRCleanupPolicy","0","9/26/17 6:54:19 PM","v1",,"True","/aws-service-role/","0","ANPAI4YEZURRMKACW56EA","AmazonEMRCleanupPolicy","9/26/17 6:54:19 PM"
"arn:aws:iam::aws:policy/AWSCloud9EnvironmentMember","0","11/30/17 10:18:28 AM","v1",,"True","/","0","ANPAI54ULAIPVT5HFTYGK","AWSCloud9EnvironmentMember","11/30/17 10:18:28 AM"
"arn:aws:iam::aws:policy/aws-service-role/AWSApplicationAutoscalingSageMakerEndpointPolicy","0","2/6/18 1:58:21 PM","v1",,"True","/aws-service-role/","0","ANPAI5DBEBNRZQ4SXYTAW","AWSApplicationAutoscalingSageMakerEndpointPolicy","2/6/18 1:58:21 PM"
"arn:aws:iam::aws:policy/aws-service-role/FMSServiceRolePolicy","0","3/28/18 6:01:12 PM","v7",,"True","/aws-service-role/","0","ANPAI62NTGYJB446ACUEA","FMSServiceRolePolicy","3/8/19 12:02:51 PM"
"arn:aws:iam::aws:policy/AmazonSQSFullAccess","0","2/6/15 12:41:07 PM","v1",,"True","/","0","ANPAI65L554VRJ33ECQS6","AmazonSQSFullAccess","2/6/15 12:41:07 PM"
"arn:aws:iam::aws:policy/AlexaForBusinessReadOnlyAccess","0","11/30/17 10:47:12 AM","v2",,"True","/","0","ANPAI6BKSTB4XMLPBFFJ2","AlexaForBusinessReadOnlyAccess","6/25/18 6:52:33 PM"
"arn:aws:iam::aws:policy/AWSLambdaFullAccess","0","2/6/15 12:40:45 PM","v8",,"True","/","0","ANPAI6E2CYYMI4XI7AA5K","AWSLambdaFullAccess","11/27/17 5:22:38 PM"
"arn:aws:iam::aws:policy/service-role/AWSIoTLogging","0","10/8/15 10:17:25 AM","v1",,"True","/service-role/","0","ANPAI6R6Z2FHHGS454W7W","AWSIoTLogging","10/8/15 10:17:25 AM"
"arn:aws:iam::aws:policy/service-role/AmazonEC2RoleforSSM","0","5/29/15 12:48:35 PM","v8",,"True","/service-role/","0","ANPAI6TL3SMY22S4KMMX6","AmazonEC2RoleforSSM","1/24/19 1:20:51 PM"
"arn:aws:iam::aws:policy/aws-service-role/AlexaForBusinessNetworkProfileServicePolicy","0","3/12/19 7:53:40 PM","v1",,"True","/aws-service-role/","0","ANPAI7GYBNGIZU2EDSMGQ","AlexaForBusinessNetworkProfileServicePolicy","3/12/19 7:53:40 PM"
"arn:aws:iam::aws:policy/service-role/AWSCloudHSMRole","0","2/6/15 12:41:23 PM","v1",,"True","/service-role/","0","ANPAI7QIUU4GC66SF26WE","AWSCloudHSMRole","2/6/15 12:41:23 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSEnhancedClassicNetworkingMangementPolicy","0","9/20/17 12:29:09 PM","v1",,"True","/aws-service-role/","0","ANPAI7T4V2HZTS72QVO52","AWSEnhancedClassicNetworkingMangementPolicy","9/20/17 12:29:09 PM"
"arn:aws:iam::aws:policy/IAMFullAccess","0","2/6/15 12:40:38 PM","v1",,"True","/","0","ANPAI7XKCFMBPM3QQRRVQ","IAMFullAccess","2/6/15 12:40:38 PM"
"arn:aws:iam::aws:policy/AmazonInspectorFullAccess","0","10/7/15 12:08:04 PM","v5",,"True","/","0","ANPAI7Y6NTA27NWNA5U5E","AmazonInspectorFullAccess","12/21/17 8:53:31 AM"
"arn:aws:iam::aws:policy/AmazonElastiCacheFullAccess","0","2/6/15 12:40:20 PM","v2",,"True","/","0","ANPAIA2V44CPHAUAAECKG","AmazonElastiCacheFullAccess","12/7/17 11:48:26 AM"
"arn:aws:iam::aws:policy/AWSAgentlessDiscoveryService","0","8/1/16 8:35:11 PM","v1",,"True","/","0","ANPAIA3DIL7BYQ35ISM4K","AWSAgentlessDiscoveryService","8/1/16 8:35:11 PM"
"arn:aws:iam::aws:policy/AWSXrayWriteOnlyAccess","0","12/1/16 12:19:53 PM","v2",,"True","/","0","ANPAIAACM4LMYSRGBCTM6","AWSXrayWriteOnlyAccess","8/28/18 6:03:04 PM"
"arn:aws:iam::aws:policy/AWSPriceListServiceFullAccess","0","11/21/17 6:36:27 PM","v1",,"True","/","0","ANPAIADJ4GBYNHKABML3Q","AWSPriceListServiceFullAccess","11/21/17 6:36:27 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSKeyManagementServiceCustomKeyStoresServiceRolePolicy","0","11/14/18 2:10:53 PM","v1",,"True","/aws-service-role/","0","ANPAIADMJEHVVYK5AUQOO","AWSKeyManagementServiceCustomKeyStoresServiceRolePolicy","11/14/18 2:10:53 PM"
"arn:aws:iam::aws:policy/AutoScalingReadOnlyAccess","0","1/12/17 1:39:35 PM","v1",,"True","/","0","ANPAIAFWUVLC2LPLSFTFG","AutoScalingReadOnlyAccess","1/12/17 1:39:35 PM"
"arn:aws:iam::aws:policy/AmazonForecastFullAccess","0","1/17/19 7:52:29 PM","v1",,"True","/","0","ANPAIAKOTFNTUECQVU7C4","AmazonForecastFullAccess","1/17/19 7:52:29 PM"
"arn:aws:iam::aws:policy/AmazonWorkLinkReadOnly","0","1/23/19 1:07:10 PM","v1",,"True","/","0","ANPAIANQMFGU4EUUZKFQ4","AmazonWorkLinkReadOnly","1/23/19 1:07:10 PM"
"arn:aws:iam::aws:policy/TranslateFullAccess","0","11/27/18 5:36:20 PM","v1",,"True","/","0","ANPAIAPOAEI2VFQYUK5RY","TranslateFullAccess","11/27/18 5:36:20 PM"
"arn:aws:iam::aws:policy/AutoScalingFullAccess","0","1/12/17 1:31:58 PM","v2",,"True","/","0","ANPAIAWRCSJDDXDXGPCFU","AutoScalingFullAccess","2/6/18 3:59:13 PM"
"arn:aws:iam::aws:policy/service-role/AmazonEC2RoleforAWSCodeDeploy","0","5/19/15 1:10:14 PM","v2",,"True","/service-role/","0","ANPAIAZKXZ27TAJ4PVWGK","AmazonEC2RoleforAWSCodeDeploy","3/20/17 12:14:10 PM"
"arn:aws:iam::aws:policy/AWSFMMemberReadOnlyAccess","0","5/9/18 4:05:29 PM","v1",,"True","/","0","ANPAIB2IVAQ4XXNHHA3DW","AWSFMMemberReadOnlyAccess","5/9/18 4:05:29 PM"
"arn:aws:iam::aws:policy/service-role/AmazonElasticMapReduceEditorsRole","0","11/16/18 3:55:25 PM","v1",,"True","/service-role/","0","ANPAIBI5CIE6OHUIGLYVG","AmazonElasticMapReduceEditorsRole","11/16/18 3:55:25 PM"
"arn:aws:iam::aws:policy/AmazonEKSClusterPolicy","0","5/27/18 4:06:14 PM","v2",,"True","/","0","ANPAIBTLDQMIC6UOIGFWA","AmazonEKSClusterPolicy","10/3/18 3:56:30 PM"
"arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy","0","5/27/18 4:09:01 PM","v1",,"True","/","0","ANPAIBVMOY52IPQ6HD3PO","AmazonEKSWorkerNodePolicy","5/27/18 4:09:01 PM"
"arn:aws:iam::aws:policy/AWSMobileHub_ReadOnly","0","1/5/16 1:55:48 PM","v10",,"True","/","0","ANPAIBXVYVL3PWQFBZFGW","AWSMobileHub_ReadOnly","7/23/18 4:59:05 PM"
"arn:aws:iam::aws:policy/service-role/CloudWatchEventsBuiltInTargetExecutionAccess","0","1/14/16 12:35:49 PM","v1",,"True","/service-role/","0","ANPAIC5AQ5DATYSNF4AUM","CloudWatchEventsBuiltInTargetExecutionAccess","1/14/16 12:35:49 PM"
"arn:aws:iam::aws:policy/aws-service-role/AutoScalingServiceRolePolicy","0","1/8/18 5:10:55 PM","v2",,"True","/aws-service-role/","0","ANPAIC5D2V7MRWBMHGD7G","AutoScalingServiceRolePolicy","10/31/18 1:19:10 PM"
"arn:aws:iam::aws:policy/AmazonElasticTranscoder_FullAccess","0","4/27/18 1:59:35 PM","v1",,"True","/","0","ANPAICFT6XVF3RSR4E7JG","AmazonElasticTranscoder_FullAccess","4/27/18 1:59:35 PM"
"arn:aws:iam::aws:policy/AmazonCloudDirectoryReadOnlyAccess","0","2/28/17 5:42:06 PM","v1",,"True","/","0","ANPAICMSZQGR3O62KMD6M","AmazonCloudDirectoryReadOnlyAccess","2/28/17 5:42:06 PM"
"arn:aws:iam::aws:policy/CloudWatchAgentAdminPolicy","0","3/6/18 6:52:31 PM","v1",,"True","/","0","ANPAICMXPKT7EBAF6KR3O","CloudWatchAgentAdminPolicy","3/6/18 6:52:31 PM"
"arn:aws:iam::aws:policy/AWSOpsWorksFullAccess","0","2/6/15 12:40:48 PM","v1",,"True","/","0","ANPAICN26VXMXASXKOQCG","AWSOpsWorksFullAccess","2/6/15 12:40:48 PM"
"arn:aws:iam::aws:policy/AWSOpsWorksCMInstanceProfileRole","0","11/24/16 3:48:22 AM","v2",,"True","/","0","ANPAICSU3OSHCURP2WIZW","AWSOpsWorksCMInstanceProfileRole","11/3/17 7:01:32 AM"
"arn:aws:iam::aws:policy/service-role/AWSBatchServiceEventTargetRole","0","2/28/18 4:31:13 PM","v1",,"True","/service-role/","0","ANPAICVHHZ6XHNMA6VE3Q","AWSBatchServiceEventTargetRole","2/28/18 4:31:13 PM"
"arn:aws:iam::aws:policy/AWSCodePipelineApproverAccess","0","7/28/16 1:59:17 PM","v3",,"True","/","0","ANPAICXNWK42SQ6LMDXM2","AWSCodePipelineApproverAccess","8/2/17 12:24:58 PM"
"arn:aws:iam::aws:policy/AWSApplicationDiscoveryAgentAccess","0","5/11/16 4:38:47 PM","v1",,"True","/","0","ANPAICZIOVAGC6JPF3WHC","AWSApplicationDiscoveryAgentAccess","5/11/16 4:38:47 PM"
"arn:aws:iam::aws:policy/job-function/ViewOnlyAccess","0","11/10/16 11:20:15 AM","v7",,"True","/job-function/","0","ANPAID22R6XPJATWOFDK6","ViewOnlyAccess","10/15/18 1:34:54 PM"
"arn:aws:iam::aws:policy/AmazonMechanicalTurkCrowdReadOnlyAccess","0","10/5/17 1:10:56 PM","v1",,"True","/","0","ANPAID5UNRAAANDGAW4CY","AmazonMechanicalTurkCrowdReadOnlyAccess","10/5/17 1:10:56 PM"
"arn:aws:iam::aws:policy/service-role/AmazonElasticMapReduceRole","0","2/6/15 12:41:20 PM","v9",,"True","/service-role/","0","ANPAIDI2BQT2LKXZG36TW","AmazonElasticMapReduceRole","12/11/17 6:47:45 PM"
"arn:aws:iam::aws:policy/ElasticLoadBalancingFullAccess","0","9/20/18 3:42:07 PM","v3",,"True","/","0","ANPAIDPMLA3IUIOQCISJ4","ElasticLoadBalancingFullAccess","12/12/18 12:49:21 PM"
"arn:aws:iam::aws:policy/AmazonRoute53DomainsReadOnlyAccess","0","2/6/15 12:40:57 PM","v1",,"True","/","0","ANPAIDRINP6PPTRXYVQCI","AmazonRoute53DomainsReadOnlyAccess","2/6/15 12:40:57 PM"
"arn:aws:iam::aws:policy/AmazonSSMAutomationApproverAccess","0","8/7/17 6:07:28 PM","v1",,"True","/","0","ANPAIDSSXIRWBSLWWIORC","AmazonSSMAutomationApproverAccess","8/7/17 6:07:28 PM"
"arn:aws:iam::aws:policy/service-role/AWSOpsWorksRole","0","2/6/15 12:41:27 PM","v1",,"True","/service-role/","0","ANPAIDUTMOKHJFAPJV45W","AWSOpsWorksRole","2/6/15 12:41:27 PM"
"arn:aws:iam::aws:policy/AWSSecurityHubReadOnlyAccess","0","11/27/18 7:34:29 PM","v1",,"True","/","0","ANPAIEBAQNOFUCLFJ3UHG","AWSSecurityHubReadOnlyAccess","11/27/18 7:34:29 PM"
"arn:aws:iam::aws:policy/service-role/AWSConfigRoleForOrganizations","0","3/19/18 5:53:01 PM","v1",,"True","/service-role/","0","ANPAIEHGYAUTHXSXZAW2E","AWSConfigRoleForOrganizations","3/19/18 5:53:01 PM"
"arn:aws:iam::aws:policy/service-role/ApplicationAutoScalingForAmazonAppStreamAccess","0","2/6/17 3:39:56 PM","v1",,"True","/service-role/","0","ANPAIEL3HJCCWFVHA6KPG","ApplicationAutoScalingForAmazonAppStreamAccess","2/6/17 3:39:56 PM"
"arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryFullAccess","0","12/21/15 11:06:48 AM","v2",,"True","/","0","ANPAIESRL7KD7IIVF6V4W","AmazonEC2ContainerRegistryFullAccess","11/10/17 11:54:49 AM"
"arn:aws:iam::aws:policy/AmazonFSxFullAccess","0","11/28/18 10:34:43 AM","v1",,"True","/","0","ANPAIEUV6Z2X4VNZRVB5I","AmazonFSxFullAccess","11/28/18 10:34:43 AM"
"arn:aws:iam::aws:policy/SimpleWorkflowFullAccess","0","2/6/15 12:41:04 PM","v1",,"True","/","0","ANPAIFE3AV6VE7EANYBVM","SimpleWorkflowFullAccess","2/6/15 12:41:04 PM"
"arn:aws:iam::aws:policy/service-role/GreengrassOTAUpdateArtifactAccess","0","11/29/17 12:11:47 PM","v2",,"True","/service-role/","0","ANPAIFGE66SKIK3GW5UC2","GreengrassOTAUpdateArtifactAccess","12/17/18 6:59:43 PM"
"arn:aws:iam::aws:policy/AmazonS3FullAccess","0","2/6/15 12:40:58 PM","v1",,"True","/","0","ANPAIFIR6V6BVTRAHWINE","AmazonS3FullAccess","2/6/15 12:40:58 PM"
"arn:aws:iam::aws:policy/AWSStorageGatewayReadOnlyAccess","0","2/6/15 12:41:10 PM","v1",,"True","/","0","ANPAIFKCTUVOPD5NICXJK","AWSStorageGatewayReadOnlyAccess","2/6/15 12:41:10 PM"
"arn:aws:iam::aws:policy/job-function/Billing","0","11/10/16 11:33:18 AM","v2",,"True","/job-function/","0","ANPAIFTHXT6FFMIRT7ZEA","Billing","2/6/18 5:46:37 PM"
"arn:aws:iam::aws:policy/service-role/QuickSightAccessForS3StorageManagementAnalyticsReadOnly","0","6/12/17 1:18:38 PM","v3",,"True","/service-role/","0","ANPAIFWG3L3WDMR4I7ZJW","QuickSightAccessForS3StorageManagementAnalyticsReadOnly","7/20/17 7:02:14 PM"
"arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly","0","12/21/15 11:04:15 AM","v2",,"True","/","0","ANPAIFYZPA37OOHVIH7KQ","AmazonEC2ContainerRegistryReadOnly","10/11/16 5:08:43 PM"
"arn:aws:iam::aws:policy/AWSRoboMakerFullAccess","0","11/25/18 11:28:10 PM","v1",,"True","/","0","ANPAIG7WQVUX3AGSKGBAO","AWSRoboMakerFullAccess","11/25/18 11:28:10 PM"
"arn:aws:iam::aws:policy/service-role/AmazonElasticMapReduceforEC2Role","0","2/6/15 12:41:21 PM","v3",,"True","/service-role/","0","ANPAIGALS5RCDLZLB3PGS","AmazonElasticMapReduceforEC2Role","8/11/17 6:57:30 PM"
"arn:aws:iam::aws:policy/job-function/DatabaseAdministrator","0","11/10/16 11:25:43 AM","v2",,"True","/job-function/","0","ANPAIGBMAW4VUQKOQNVT6","DatabaseAdministrator","1/7/19 6:48:02 PM"
"arn:aws:iam::aws:policy/AmazonRedshiftReadOnlyAccess","0","2/6/15 12:40:51 PM","v1",,"True","/","0","ANPAIGD46KSON64QBSEZM","AmazonRedshiftReadOnlyAccess","2/6/15 12:40:51 PM"
"arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess","0","2/6/15 12:40:17 PM","v1",,"True","/","0","ANPAIGDT4SV4GSETWTBZK","AmazonEC2ReadOnlyAccess","2/6/15 12:40:17 PM"
"arn:aws:iam::aws:policy/CloudWatchAgentServerPolicy","0","3/6/18 7:06:44 PM","v1",,"True","/","0","ANPAIGOPKN7KRDAKTLG4I","CloudWatchAgentServerPolicy","3/6/18 7:06:44 PM"
"arn:aws:iam::aws:policy/AWSXrayReadOnlyAccess","0","12/1/16 12:27:02 PM","v3",,"True","/","0","ANPAIH4OFXWPS6ZX6OPGQ","AWSXrayReadOnlyAccess","11/20/18 5:06:16 PM"
"arn:aws:iam::aws:policy/service-role/AWSElasticBeanstalkEnhancedHealth","0","2/8/16 5:17:27 PM","v4",,"True","/service-role/","0","ANPAIH5EFJNMOGUUTKLFE","AWSElasticBeanstalkEnhancedHealth","4/9/18 5:12:53 PM"
"arn:aws:iam::aws:policy/WellArchitectedConsoleFullAccess","0","11/29/18 12:19:23 PM","v1",,"True","/","0","ANPAIH6HSBHM3VSYC5SKA","WellArchitectedConsoleFullAccess","11/29/18 12:19:23 PM"
"arn:aws:iam::aws:policy/AmazonElasticMapReduceReadOnlyAccess","0","2/6/15 12:40:23 PM","v2",,"True","/","0","ANPAIHP6NH2S6GYFCOINC","AmazonElasticMapReduceReadOnlyAccess","5/22/17 6:00:19 PM"
"arn:aws:iam::aws:policy/AWSDirectoryServiceReadOnlyAccess","0","2/6/15 12:41:12 PM","v4",,"True","/","0","ANPAIHWYO6WSDNCG64M2W","AWSDirectoryServiceReadOnlyAccess","9/25/18 4:54:01 PM"
"arn:aws:iam::aws:policy/AWSSSOMasterAccountAdministrator","0","6/27/18 3:36:51 PM","v3",,"True","/","0","ANPAIHXAQZIS3GOYIETUC","AWSSSOMasterAccountAdministrator","10/17/18 3:41:20 PM"
