"Arn","AttachmentCount","CreateDate","DefaultVersionId","Description","IsAttachable","Path","PermissionsBoundaryUsageCount","PolicyId","PolicyName","UpdateDate"
"arn:aws:iam::aws:policy/aws-service-role/AmazonGuardDutyServiceRolePolicy","0","11/28/17 2:12:59 PM","v1",,"True","/aws-service-role/","0","ANPAIHZREZOWNSSA6FWQO","AmazonGuardDutyServiceRolePolicy","11/28/17 2:12:59 PM"
"arn:aws:iam::aws:policy/AmazonVPCReadOnlyAccess","0","2/6/15 12:41:17 PM","v6",,"True","/","0","ANPAIICZJNOJN36GTG6CM","AmazonVPCReadOnlyAccess","3/7/18 12:34:42 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSElasticBeanstalkServiceRolePolicy","0","9/13/17 6:46:37 PM","v5",,"True","/aws-service-role/","0","ANPAIID62QSI3OSIPQXTM","AWSElasticBeanstalkServiceRolePolicy","4/9/18 5:06:23 PM"
"arn:aws:iam::aws:policy/service-role/ServerMigrationServiceLaunchRole","0","11/26/18 1:53:06 PM","v1",,"True","/service-role/","0","ANPAIIIAAMVUCBR2OLXZO","ServerMigrationServiceLaunchRole","11/26/18 1:53:06 PM"
"arn:aws:iam::aws:policy/AWSCodeDeployRoleForECS","0","11/27/18 2:40:57 PM","v2",,"True","/","0","ANPAIIL3KXEKRGEN2HFIO","AWSCodeDeployRoleForECS","12/19/18 11:57:04 AM"
"arn:aws:iam::aws:policy/CloudWatchEventsReadOnlyAccess","0","1/14/16 12:27:18 PM","v2",,"True","/","0","ANPAIILJPXXA6F7GYLYBS","CloudWatchEventsReadOnlyAccess","8/10/17 12:25:34 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSLambdaReplicator","0","5/23/17 12:53:03 PM","v3",,"True","/aws-service-role/","0","ANPAIIQFXZNNLL3E2HKTG","AWSLambdaReplicator","12/7/17 6:17:54 PM"
"arn:aws:iam::aws:policy/AmazonAPIGatewayInvokeFullAccess","0","7/9/15 12:36:12 PM","v2",,"True","/","0","ANPAIIWAX2NOOQJ4AIEQ6","AmazonAPIGatewayInvokeFullAccess","12/18/18 12:25:10 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSSSOServiceRolePolicy","0","12/5/17 12:36:15 PM","v5",,"True","/aws-service-role/","0","ANPAIJ52KSWOD4GI54XP2","AWSSSOServiceRolePolicy","2/5/19 12:20:34 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSLicenseManagerMasterAccountRolePolicy","0","11/26/18 1:03:51 PM","v1",,"True","/aws-service-role/","0","ANPAIJE2NOZW2BDEHYUH2","AWSLicenseManagerMasterAccountRolePolicy","11/26/18 1:03:51 PM"
"arn:aws:iam::aws:policy/AmazonKinesisAnalyticsReadOnly","0","9/21/16 1:16:43 PM","v1",,"True","/","0","ANPAIJIEXZAFUK43U7ARK","AmazonKinesisAnalyticsReadOnly","9/21/16 1:16:43 PM"
"arn:aws:iam::aws:policy/AmazonMobileAnalyticsFullAccess","0","2/6/15 12:40:34 PM","v1",,"True","/","0","ANPAIJIKLU2IJ7WJ6DZFG","AmazonMobileAnalyticsFullAccess","2/6/15 12:40:34 PM"
"arn:aws:iam::aws:policy/AWSMobileHub_FullAccess","0","1/5/16 1:56:01 PM","v13",,"True","/","0","ANPAIJLU43R6AGRBK76DM","AWSMobileHub_FullAccess","2/5/18 5:44:29 PM"
"arn:aws:iam::aws:policy/service-role/AmazonAPIGatewayPushToCloudWatchLogs","0","11/11/15 5:41:46 PM","v1",,"True","/service-role/","0","ANPAIK4GFO7HLKYN64ASK","AmazonAPIGatewayPushToCloudWatchLogs","11/11/15 5:41:46 PM"
"arn:aws:iam::aws:policy/service-role/AWSDataPipelineRole","0","2/6/15 12:41:24 PM","v6",,"True","/service-role/","0","ANPAIKCP6XS3ESGF4GLO2","AWSDataPipelineRole","12/22/17 5:43:28 PM"
"arn:aws:iam::aws:policy/CloudWatchFullAccess","0","2/6/15 12:40:00 PM","v3",,"True","/","0","ANPAIKEABORKUXN6DEAZU","CloudWatchFullAccess","8/9/18 2:10:43 PM"
"arn:aws:iam::aws:policy/AmazonMQApiReadOnlyAccess","0","12/18/18 2:31:13 PM","v1",,"True","/","0","ANPAIKI5JRHKAFHXQJKMO","AmazonMQApiReadOnlyAccess","12/18/18 2:31:13 PM"
"arn:aws:iam::aws:policy/AWSDeepLensLambdaFunctionAccessPolicy","0","11/29/17 9:47:18 AM","v3",,"True","/","0","ANPAIKIEE4PRM54V4G3ZG","AWSDeepLensLambdaFunctionAccessPolicy","5/29/18 5:08:02 PM"
"arn:aws:iam::aws:policy/AmazonGuardDutyFullAccess","0","11/28/17 4:31:30 PM","v1",,"True","/","0","ANPAIKUTKSN4KC63VDQUM","AmazonGuardDutyFullAccess","11/28/17 4:31:30 PM"
"arn:aws:iam::aws:policy/service-role/AmazonRDSDirectoryServiceAccess","0","2/25/16 8:02:05 PM","v1",,"True","/service-role/","0","ANPAIL4KBY57XWMYUHKUU","AmazonRDSDirectoryServiceAccess","2/25/16 8:02:05 PM"
"arn:aws:iam::aws:policy/AWSCodePipelineReadOnlyAccess","0","7/9/15 11:43:57 AM","v6",,"True","/","0","ANPAILFKZXIBOTNC5TO2Q","AWSCodePipelineReadOnlyAccess","8/2/17 12:25:18 PM"
"arn:aws:iam::aws:policy/ReadOnlyAccess","0","2/6/15 12:39:48 PM","v46",,"True","/","0","ANPAILL3HVNFSB6DCOWYQ","ReadOnlyAccess","3/4/19 5:53:09 PM"
"arn:aws:iam::aws:policy/AWSAppSyncInvokeFullAccess","0","3/20/18 4:21:20 PM","v1",,"True","/","0","ANPAILMPWRRZN27MPE3VM","AWSAppSyncInvokeFullAccess","3/20/18 4:21:20 PM"
"arn:aws:iam::aws:policy/AmazonMachineLearningBatchPredictionsAccess","0","4/9/15 12:12:19 PM","v1",,"True","/","0","ANPAILOI4HTQSFTF3GQSC","AmazonMachineLearningBatchPredictionsAccess","4/9/15 12:12:19 PM"
"arn:aws:iam::aws:policy/AWSIoTSiteWiseFullAccess","0","12/4/18 2:53:39 PM","v1",,"True","/","0","ANPAILUK3XBM6TZ5Q3PX2","AWSIoTSiteWiseFullAccess","12/4/18 2:53:39 PM"
"arn:aws:iam::aws:policy/AlexaForBusinessFullAccess","0","11/30/17 10:47:09 AM","v3",,"True","/","0","ANPAILUT3JGG7WRIMVNH2","AlexaForBusinessFullAccess","3/12/19 7:46:26 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSEC2SpotFleetServiceRolePolicy","0","10/23/17 2:13:06 PM","v3",,"True","/aws-service-role/","0","ANPAILWCVTZD57EMYWMBO","AWSEC2SpotFleetServiceRolePolicy","3/28/18 2:04:33 PM"
"arn:aws:iam::aws:policy/AmazonRekognitionReadOnlyAccess","0","11/30/16 8:58:06 AM","v2",,"True","/","0","ANPAILWSUHXUY4ES43SA4","AmazonRekognitionReadOnlyAccess","12/6/17 5:28:39 PM"
"arn:aws:iam::aws:policy/AWSCodeDeployReadOnlyAccess","0","5/19/15 1:21:32 PM","v1",,"True","/","0","ANPAILZHHKCKB4NE7XOIQ","AWSCodeDeployReadOnlyAccess","5/19/15 1:21:32 PM"
"arn:aws:iam::aws:policy/CloudSearchFullAccess","0","2/6/15 12:39:56 PM","v1",,"True","/","0","ANPAIM6OOWKQ7L7VBOZOC","CloudSearchFullAccess","2/6/15 12:39:56 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSLicenseManagerServiceRolePolicy","0","11/26/18 1:02:53 PM","v1",,"True","/aws-service-role/","0","ANPAIM7JPETWHTYNBQSZE","AWSLicenseManagerServiceRolePolicy","11/26/18 1:02:53 PM"
"arn:aws:iam::aws:policy/AWSCloudHSMFullAccess","0","2/6/15 12:39:51 PM","v1",,"True","/","0","ANPAIMBQYQZM7F63DA2UU","AWSCloudHSMFullAccess","2/6/15 12:39:51 PM"
"arn:aws:iam::aws:policy/service-role/AmazonEC2SpotFleetAutoscaleRole","0","8/19/16 1:27:22 PM","v3",,"True","/service-role/","0","ANPAIMFFRMIOBGDP2TAVE","AmazonEC2SpotFleetAutoscaleRole","2/18/19 1:17:03 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSElasticLoadBalancingServiceRolePolicy","0","9/19/17 5:19:04 PM","v2",,"True","/aws-service-role/","0","ANPAIMHWGGSRHLOQUICJQ","AWSElasticLoadBalancingServiceRolePolicy","5/14/18 4:18:07 PM"
"arn:aws:iam::aws:policy/AWSCodeBuildDeveloperAccess","0","12/1/16 1:02:32 PM","v4",,"True","/","0","ANPAIMKTMR34XSBQW45HS","AWSCodeBuildDeveloperAccess","11/15/18 3:32:53 PM"
"arn:aws:iam::aws:policy/aws-service-role/ElastiCacheServiceRolePolicy","0","12/7/17 11:50:04 AM","v1",,"True","/aws-service-role/","0","ANPAIML5LIBUZBVCSF7PI","ElastiCacheServiceRolePolicy","12/7/17 11:50:04 AM"
"arn:aws:iam::aws:policy/service-role/AWSGlueServiceNotebookRole","0","8/14/17 8:37:42 AM","v2",,"True","/service-role/","0","ANPAIMRC6VZUHJYCTKWFI","AWSGlueServiceNotebookRole","8/17/17 1:08:29 PM"
"arn:aws:iam::aws:policy/service-role/AmazonEC2SpotFleetRole","0","5/18/15 6:28:05 PM","v4",,"True","/service-role/","0","ANPAIMRTKHWK7ESSNETSW","AmazonEC2SpotFleetRole","11/7/17 1:14:10 PM"
"arn:aws:iam::aws:policy/AWSDataPipeline_PowerUser","0","1/19/17 5:16:46 PM","v2",,"True","/","0","ANPAIMXGLVY6DVR24VTYS","AWSDataPipeline_PowerUser","8/17/17 1:49:42 PM"
"arn:aws:iam::aws:policy/service-role/AWSCodeStarServiceRole","0","4/19/17 10:20:50 AM","v8",,"True","/service-role/","0","ANPAIN6D4M2KD3NBOC4M4","AWSCodeStarServiceRole","10/4/18 2:28:06 PM"
"arn:aws:iam::aws:policy/AmazonTranscribeFullAccess","0","4/4/18 11:06:16 AM","v1",,"True","/","0","ANPAINAV45F5NT5RMFO7K","AmazonTranscribeFullAccess","4/4/18 11:06:16 AM"
"arn:aws:iam::aws:policy/AWSDirectoryServiceFullAccess","0","2/6/15 12:41:11 PM","v4",,"True","/","0","ANPAINAW5ANUWTH3R4ANI","AWSDirectoryServiceFullAccess","2/5/19 2:29:43 PM"
"arn:aws:iam::aws:policy/service-role/AmazonFreeRTOSOTAUpdate","0","8/27/18 5:43:07 PM","v1",,"True","/service-role/","0","ANPAINC2TXHAYDOK3SWMU","AmazonFreeRTOSOTAUpdate","8/27/18 5:43:07 PM"
"arn:aws:iam::aws:policy/AmazonDynamoDBFullAccess","0","2/6/15 12:40:11 PM","v8",,"True","/","0","ANPAINUGF2JSOSUY76KYA","AmazonDynamoDBFullAccess","2/6/18 4:17:46 PM"
"arn:aws:iam::aws:policy/AmazonSESReadOnlyAccess","0","2/6/15 12:41:03 PM","v1",,"True","/","0","ANPAINV2XPFRMWJJNSCGI","AmazonSESReadOnlyAccess","2/6/15 12:41:03 PM"
"arn:aws:iam::aws:policy/AmazonRedshiftQueryEditor","0","10/4/18 5:50:32 PM","v1",,"True","/","0","ANPAINVFHHP7CWVHTGBGM","AmazonRedshiftQueryEditor","10/4/18 5:50:32 PM"
"arn:aws:iam::aws:policy/AWSWAFReadOnlyAccess","0","10/6/15 3:43:45 PM","v2",,"True","/","0","ANPAINZVDMX2SBF7EU2OC","AWSWAFReadOnlyAccess","12/7/16 3:30:54 PM"
"arn:aws:iam::aws:policy/service-role/AutoScalingNotificationAccessRole","0","2/6/15 12:41:22 PM","v1",,"True","/service-role/","0","ANPAIO2VMUPGDC5PZVXVA","AutoScalingNotificationAccessRole","2/6/15 12:41:22 PM"
"arn:aws:iam::aws:policy/AmazonMechanicalTurkReadOnly","0","12/11/15 1:08:28 PM","v2",,"True","/","0","ANPAIO5IY3G3WXSX5PPRM","AmazonMechanicalTurkReadOnly","2/27/17 3:45:50 PM"
"arn:aws:iam::aws:policy/AmazonKinesisReadOnlyAccess","0","2/6/15 12:40:30 PM","v1",,"True","/","0","ANPAIOCMTDT5RLKZ2CAJO","AmazonKinesisReadOnlyAccess","2/6/15 12:40:30 PM"
"arn:aws:iam::aws:policy/AWSXRayDaemonWriteAccess","0","8/28/18 6:00:33 PM","v1",,"True","/","0","ANPAIOE47HSUE5AVBNEDM","AWSXRayDaemonWriteAccess","8/28/18 6:00:33 PM"
"arn:aws:iam::aws:policy/AWSCloudMapReadOnlyAccess","0","11/28/18 5:45:26 PM","v1",,"True","/","0","ANPAIOHISHKLCJTVQQL5E","AWSCloudMapReadOnlyAccess","11/28/18 5:45:26 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSCloudFrontLogger","0","6/12/18 3:15:23 PM","v1",,"True","/aws-service-role/","0","ANPAIOI7RPKLCNINBTRP4","AWSCloudFrontLogger","6/12/18 3:15:23 PM"
"arn:aws:iam::aws:policy/AWSCodeDeployFullAccess","0","5/19/15 1:13:23 PM","v1",,"True","/","0","ANPAIONKN3TJZUKXCHXWC","AWSCodeDeployFullAccess","5/19/15 1:13:23 PM"
"arn:aws:iam::aws:policy/service-role/AWSBackupServiceRolePolicyForBackup","0","1/10/19 3:01:28 PM","v1",,"True","/service-role/","0","ANPAIOOYZSLZZXWFJJ5N2","AWSBackupServiceRolePolicyForBackup","1/10/19 3:01:28 PM"
"arn:aws:iam::aws:policy/AWSRoboMakerServiceRolePolicy","0","11/25/18 11:33:19 PM","v1",,"True","/","0","ANPAIOSFFLBBLCTKS3ATC","AWSRoboMakerServiceRolePolicy","11/25/18 11:33:19 PM"
"arn:aws:iam::aws:policy/CloudWatchActionsEC2Access","0","7/6/15 7:00:33 PM","v1",,"True","/","0","ANPAIOWD4E3FVSORSZTGU","CloudWatchActionsEC2Access","7/6/15 7:00:33 PM"
"arn:aws:iam::aws:policy/service-role/AWSLambdaDynamoDBExecutionRole","0","4/9/15 10:09:29 AM","v1",,"True","/service-role/","0","ANPAIP7WNAGMIPYNW4WQG","AWSLambdaDynamoDBExecutionRole","4/9/15 10:09:29 AM"
"arn:aws:iam::aws:policy/AmazonRoute53DomainsFullAccess","0","2/6/15 12:40:56 PM","v1",,"True","/","0","ANPAIPAFBMIYUILMOKL6G","AmazonRoute53DomainsFullAccess","2/6/15 12:40:56 PM"
"arn:aws:iam::aws:policy/AmazonElastiCacheReadOnlyAccess","0","2/6/15 12:40:21 PM","v1",,"True","/","0","ANPAIPDACSNQHSENWAKM2","AmazonElastiCacheReadOnlyAccess","2/6/15 12:40:21 PM"
"arn:aws:iam::aws:policy/aws-service-role/AmazonRDSServiceRolePolicy","0","1/8/18 12:17:46 PM","v5",,"True","/aws-service-role/","0","ANPAIPEU5ZOBJWKWHUIBA","AmazonRDSServiceRolePolicy","2/4/19 12:16:17 PM"
"arn:aws:iam::aws:policy/AmazonAthenaFullAccess","0","11/30/16 10:46:01 AM","v5",,"True","/","0","ANPAIPJMLMD4C7RYZ6XCK","AmazonAthenaFullAccess","2/18/19 6:13:03 PM"
"arn:aws:iam::aws:policy/AmazonMechanicalTurkCrowdFullAccess","0","10/5/17 1:07:21 PM","v2",,"True","/","0","ANPAIPM7C67S54NPAHQ4Q","AmazonMechanicalTurkCrowdFullAccess","9/28/18 4:08:53 PM"
"arn:aws:iam::aws:policy/AmazonElasticFileSystemReadOnlyAccess","0","5/27/15 11:25:25 AM","v3",,"True","/","0","ANPAIPN5S4NE5JJOKVC4Y","AmazonElasticFileSystemReadOnlyAccess","8/14/17 5:09:49 AM"
"arn:aws:iam::aws:policy/AWSCloudMapDiscoverInstanceAccess","0","11/28/18 6:02:42 PM","v1",,"True","/","0","ANPAIPRD7PYYQVYPDME4K","AWSCloudMapDiscoverInstanceAccess","11/28/18 6:02:42 PM"
"arn:aws:iam::aws:policy/CloudFrontFullAccess","0","2/6/15 12:39:50 PM","v3",,"True","/","0","ANPAIPRV52SH6HDCCFY6U","CloudFrontFullAccess","1/21/16 11:03:57 AM"
"arn:aws:iam::aws:policy/AmazonConnectFullAccess","0","10/17/18 3:59:39 PM","v2",,"True","/","0","ANPAIPZZCFFD55NYGBAJI","AmazonConnectFullAccess","10/17/18 5:28:01 PM"
"arn:aws:iam::aws:policy/AWSCloud9Administrator","0","11/30/17 10:17:28 AM","v1",,"True","/","0","ANPAIQ4KWP455WDTCBGWK","AWSCloud9Administrator","11/30/17 10:17:28 AM"
"arn:aws:iam::aws:policy/service-role/AmazonMachineLearningRoleforRedshiftDataSource","0","4/9/15 12:05:26 PM","v1",,"True","/service-role/","0","ANPAIQ5UDYYMNN42BM4AK","AmazonMachineLearningRoleforRedshiftDataSource","4/9/15 12:05:26 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSApplicationAutoscalingEMRInstanceGroupPolicy","0","10/25/17 7:57:39 PM","v1",,"True","/aws-service-role/","0","ANPAIQ6M5Z7LQY2YSG2JS","AWSApplicationAutoscalingEMRInstanceGroupPolicy","10/25/17 7:57:39 PM"
"arn:aws:iam::aws:policy/AmazonTextractFullAccess","0","11/28/18 1:07:42 PM","v1",,"True","/","0","ANPAIQDD47A7H3GBVPWOQ","AmazonTextractFullAccess","11/28/18 1:07:42 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSOrganizationsServiceTrustPolicy","0","10/10/17 6:04:07 PM","v2",,"True","/aws-service-role/","0","ANPAIQH6ROMVVECFVRJPK","AWSOrganizationsServiceTrustPolicy","11/1/17 1:01:18 AM"
"arn:aws:iam::aws:policy/AmazonDocDBFullAccess","0","1/9/19 2:21:44 PM","v1",,"True","/","0","ANPAIQKACUF6JJHALEG5K","AmazonDocDBFullAccess","1/9/19 2:21:44 PM"
"arn:aws:iam::aws:policy/AmazonMobileAnalyticsNon-financialReportAccess","0","2/6/15 12:40:36 PM","v1",,"True","/","0","ANPAIQLKQ4RXPUBBVVRDE","AmazonMobileAnalyticsNon-financialReportAccess","2/6/15 12:40:36 PM"
"arn:aws:iam::aws:policy/AWSCloudTrailFullAccess","0","2/6/15 12:39:58 PM","v5",,"True","/","0","ANPAIQNUJTQYDRJPC3BNK","AWSCloudTrailFullAccess","12/11/17 1:51:27 PM"
"arn:aws:iam::aws:policy/AmazonCognitoDeveloperAuthenticatedIdentities","0","3/24/15 12:22:23 PM","v1",,"True","/","0","ANPAIQOKZ5BGKLCMTXH4W","AmazonCognitoDeveloperAuthenticatedIdentities","3/24/15 12:22:23 PM"
"arn:aws:iam::aws:policy/service-role/AWSConfigRole","0","4/2/15 12:36:23 PM","v24",,"True","/service-role/","0","ANPAIQRXRDRGJUA33ELIO","AWSConfigRole","3/12/19 1:03:12 PM"
"arn:aws:iam::aws:policy/AWSSSOMemberAccountAdministrator","0","6/27/18 3:45:42 PM","v2",,"True","/","0","ANPAIQYHEY7KJWXZFNDPY","AWSSSOMemberAccountAdministrator","10/17/18 3:35:52 PM"
"arn:aws:iam::aws:policy/aws-service-role/AWSApplicationAutoscalingAppStreamFleetPolicy","0","10/20/17 2:04:06 PM","v1",,"True","/aws-service-role/","0","ANPAIRI724OWKP56ZG62M","AWSApplicationAutoscalingAppStreamFleetPolicy","10/20/17 2:04:06 PM"
"arn:aws:iam::aws:policy/AWSCertificateManagerPrivateCAFullAccess","0","10/23/18 11:54:50 AM","v1",,"True","/","0","ANPAIRTQUC55CREAWFLBG","AWSCertificateManagerPrivateCAFullAccess","10/23/18 11:54:50 AM"
"arn:aws:iam::aws:policy/service-role/AWSGlueServiceRole","0","8/14/17 8:37:21 AM","v4",,"True","/service-role/","0","ANPAIRUJCPEBPMEZFAS32","AWSGlueServiceRole","6/25/18 1:23:09 PM"
"arn:aws:iam::aws:policy/service-role/AmazonAppStreamServiceAccess","0","11/18/16 10:17:37 PM","v5",,"True","/service-role/","0","ANPAISBRZ7LMMCBYEF3SE","AmazonAppStreamServiceAccess","1/17/19 2:22:45 PM"
"arn:aws:iam::aws:policy/AmazonRedshiftFullAccess","0","2/6/15 12:40:50 PM","v2",,"True","/","0","ANPAISEKCHH4YDB46B5ZO","AmazonRedshiftFullAccess","9/19/17 1:27:44 PM"
"arn:aws:iam::aws:policy/service-role/AWSTransferLoggingAccess","0","1/14/19 9:32:50 AM","v1",,"True","/service-role/","0","ANPAISIP5WGJX7VKXRQZO","AWSTransferLoggingAccess","1/14/19 9:32:50 AM"
"arn:aws:iam::aws:policy/AmazonZocaloReadOnlyAccess","0","2/6/15 12:41:14 PM","v1",,"True","/","0","ANPAISRCSSJNS3QPKZJPM","AmazonZocaloReadOnlyAccess","2/6/15 12:41:14 PM"
"arn:aws:iam::aws:policy/AWSCloudHSMReadOnlyAccess","0","2/6/15 12:39:52 PM","v1",,"True","/","0","ANPAISVCBSY7YDBOT67KE","AWSCloudHSMReadOnlyAccess","2/6/15 12:39:52 PM"
"arn:aws:iam::aws:policy/ComprehendFullAccess","0","11/29/17 12:08:43 PM","v2",,"True","/","0","ANPAITBM2PMWNG2P7RZEQ","ComprehendFullAccess","12/4/17 7:36:24 PM"
"arn:aws:iam::aws:policy/AmazonFSxConsoleFullAccess","0","11/28/18 10:36:05 AM","v1",,"True","/","0","ANPAITDDJ23Y5UZ2WCZRQ","AmazonFSxConsoleFullAccess","11/28/18 10:36:05 AM"
"arn:aws:iam::aws:policy/job-function/SystemAdministrator","0","11/10/16 11:23:56 AM","v4",,"True","/job-function/","0","ANPAITJPEZXCYCBXANDSW","SystemAdministrator","10/8/18 4:33:45 PM"
"arn:aws:iam::aws:policy/service-role/AmazonEC2ContainerServiceEventsRole","0","5/30/17 11:51:35 AM","v2",,"True","/service-role/","0","ANPAITKFNIUAG27VSYNZ4","AmazonEC2ContainerServiceEventsRole","5/22/18 2:13:11 PM"
"arn:aws:iam::aws:policy/AmazonRoute53ReadOnlyAccess","0","2/6/15 12:40:55 PM","v2",,"True","/","0","ANPAITOYK2ZAOQFXV2JNC","AmazonRoute53ReadOnlyAccess","11/15/16 3:15:16 PM"
"arn:aws:iam::aws:policy/service-role/AWSMigrationHubDiscoveryAccess","0","8/14/17 8:30:51 AM","v1",,"True","/service-role/","0","ANPAITRMRLSV7JAL6YIGG","AWSMigrationHubDiscoveryAccess","8/14/17 8:30:51 AM"
"arn:aws:iam::aws:policy/AmazonEC2ReportsAccess","0","2/6/15 12:40:16 PM","v1",,"True","/","0","ANPAIU6NBZVF2PCRW36ZW","AmazonEC2ReportsAccess","2/6/15 12:40:16 PM"
"arn:aws:iam::aws:policy/service-role/AmazonEC2ContainerServiceAutoscaleRole","0","5/12/16 6:25:44 PM","v2",,"True","/service-role/","0","ANPAIUAP3EGGGXXCPDQKK","AmazonEC2ContainerServiceAutoscaleRole","2/5/18 1:15:15 PM"
"arn:aws:iam::aws:policy/AWSAppSyncSchemaAuthor","0","3/20/18 4:21:06 PM","v1",,"True","/","0","ANPAIUCF5WVTOFQXFKY5E","AWSAppSyncSchemaAuthor","3/20/18 4:21:06 PM"
"arn:aws:iam::aws:policy/AlexaForBusinessDeviceSetup","0","11/30/17 10:47:16 AM","v1",,"True","/","0","ANPAIUEFZFUTDTY4HGFU2","AlexaForBusinessDeviceSetup","11/30/17 10:47:16 AM"
"arn:aws:iam::aws:policy/service-role/AWSBatchServiceRole","0","12/6/16 1:36:24 PM","v9",,"True","/service-role/","0","ANPAIUETIXPCKASQJURFE","AWSBatchServiceRole","10/30/18 2:00:56 PM"
"arn:aws:iam::aws:policy/AWSElasticBeanstalkWebTier","0","2/8/16 5:08:54 PM","v6",,"True","/","0","ANPAIUF4325SJYOREKW3A","AWSElasticBeanstalkWebTier","2/28/19 6:04:49 PM"
"arn:aws:iam::aws:policy/AmazonSQSReadOnlyAccess","0","2/6/15 12:41:08 PM","v2",,"True","/","0","ANPAIUGSSQY362XGCM6KW","AmazonSQSReadOnlyAccess","8/20/18 6:35:49 PM"
